6520	22704	29	0.879152
6520	274138	30	0.876951
6520	251085	31	0.872701
6520	7719	32	0.871803
6520	45847	33	0.86446
6520	272457	34	0.856825
6520	16023	35	0.856791
6520	311928	36	0.85002
6520	146180	37	0.84756
6520	140918	38	0.842738
6520	24845	39	0.840057
6520	271203	40	0.833763
6520	283292	41	0.83039
6520	154264	42	0.829529
6520	123043	43	0.829146
6520	199102	44	0.828535
6520	9449	45	0.815702
6520	320402	46	0.815122
6520	298646	47	0.813511
6520	129576	48	0.813432
6520	328317	49	0.810864
6520	35826	50	0.808989
9586	216373	1	1.76697
9586	254992	2	1.76059
9586	63245	3	1.75564
9586	158507	4	1.74544
9586	49676	5	1.74435
9586	19441	6	1.74197
9586	98273	7	1.74032
9586	33297	8	1.73848
9586	135613	9	1.73825
9586	119418	10	1.72791
9586	101171	11	1.72531
9586	175477	12	1.72463
9586	302829	13	1.72333
9586	204740	14	1.72102
9586	169975	15	1.71912
9586	224685	16	1.71675
9586	130905	17	1.71032
9586	114138	18	1.70978
9586	22737	19	1.70924
9586	97367	20	1.70904
9586	333486	21	1.70478
9586	169088	22	1.70228
9586	209628	23	1.69966
9586	338402	24	1.69894
9586	94554	25	1.69783
9586	36884	26	1.69743
9586	137593	27	1.69639
9586	236058	28	1.69582
9586	261412	29	1.68886
9586	156973	30	1.68855
9586	92942	31	1.68798
9586	276714	32	1.68196
9586	163653	33	1.68187
9586	196311	34	1.67963
9586	106425	35	1.67732
9586	134322	36	1.67726
9586	69532	37	1.67419
9586	202030	38	1.67324
9586	229115	39	1.67144
9586	106116	40	1.66784
9586	232597	41	1.65731
9586	257184	42	1.65639
9586	327849	43	1.65468
9586	123802	44	1.65448
9586	168266	45	1.65142
9586	65865	46	1.64682
9586	6033	47	1.64674
9586	295355	48	1.64614
9586	10236	49	1.64383
9586	214703	50	1.64288
12818	105686	1	1.41598
12818	290	2	1.40547
12818	319531	3	1.38661
12818	67642	4	1.37799
12818	275860	5	1.37673
12818	263558	6	1.37203
12818	260936	7	1.37188
12818	162413	8	1.35644
12818	181226	9	1.35263
12818	146817	10	1.34961
12818	234471	11	1.34721
12818	53638	12	1.34172
12818	311252	13	1.33111
12818	271092	14	1.3289
12818	190263	15	1.32855
12818	110139	16	1.32657
12818	270656	17	1.3254
12818	202001	18	1.32365
12818	224031	19	1.32261
12818	48859	20	1.31982
12818	26712	21	1.31543
12818	119121	22	1.31002
12818	227427	23	1.30964
12818	126561	24	1.30921
12818	174670	25	1.30681
12818	166928	26	1.30661
12818	339101	27	1.30569
12818	210496	28	1.30489
12818	42271	29	1.3045
12818	298711	30	1.30248
12818	52041	31	1.29481
12818	262138	32	1.29442
12818	296481	33	1.29185
12818	153850	34	1.29102
12818	239305	35	1.289
12818	296460	36	1.28542
12818	263010	37	1.28223
12818	226874	38	1.27754
12818	206995	39	1.27659
12818	230838	40	1.2749
12818	176367	41	1.27185
12818	239679	42	1.27053
12818	132225	43	1.27026
12818	202092	44	1.26802
12818	300187	45	1.26542
12818	190269	46	1.26292
12818	309640	47	1.26288
12818	290469	48	1.26104
12818	246782	49	1.25997
12818	27765	50	1.25911
16371	289160	1	1.98509
16371	133926	2	1.98476
16371	243802	3	1.98392
16371	331148	4	1.97982
16371	167290	5	1.97886
16371	29053	6	1.97786
16371	121868	7	1.97675
16371	158429	8	1.97642
16371	46514	9	1.97583
16371	37507	10	1.97562
16371	193970	11	1.97537
16371	201784	12	1.9753
16371	6733	13	1.97528
16371	2173	14	1.97462
16371	8490	15	1.97461
16371	144057	16	1.97457
16371	337487	17	1.9743
16371	285090	18	1.97412
16371	186256	19	1.97406
16371	2987	20	1.9739
16371	247478	21	1.97383
16371	85845	22	1.97338
16371	338139	23	1.97266
16371	214360	24	1.97236
16371	74270	25	1.97215
16371	126796	26	1.97152
16371	265843	27	1.97148
16371	84718	28	1.97143
16371	128736	29	1.9714
16371	236752	30	1.97113
16371	228234	31	1.97101
16371	76056	32	1.97098
16371	149456	33	1.9708
16371	63220	34	1.9708
16371	98178	35	1.97068
16371	63165	36	1.9702
16371	246777	37	1.97013
16371	150216	38	1.97009
16371	313027	39	1.96995
16371	111292	40	1.96993
16371	321368	41	1.96977
16371	95465	42	1.96973
16371	307433	43	1.96971
16371	39786	44	1.96925
16371	27818	45	1.96919
16371	107246	46	1.96898
16371	39212	47	1.96871
16371	322506	48	1.96866
16371	44297	49	1.96847
16371	315308	50	1.9684
19676	56018	1	1.89437
19676	295185	2	1.84313
19676	101346	3	1.83936
19676	298735	4	1.79828
19676	42653	5	1.79811
19676	209816	6	1.79326
19676	69277	7	1.79176
19676	127443	8	1.7671
19676	245627	9	1.76675
19676	143073	10	1.76516
19676	142910	11	1.7622
19676	272322	12	1.7601
19676	63309	13	1.76
19676	325217	14	1.7524
19676	51872	15	1.74764
19676	202709	16	1.74671
19676	171844	17	1.74642
19676	142274	18	1.74609
19676	198167	19	1.74524
19676	246240	20	1.74088
19676	319522	21	1.73832
19676	204728	22	1.73089
19676	169559	23	1.73028
19676	128600	24	1.72277
19676	227354	25	1.72252
19676	214283	26	1.71997
19676	215284	27	1.71687
19676	211005	28	1.71085
19676	162037	29	1.70682
19676	57499	30	1.70641
19676	188253	31	1.70515
19676	69808	32	1.70514
19676	275069	33	1.70454
19676	202979	34	1.70339
19676	154603	35	1.70298
19676	331775	36	1.70165
19676	95333	37	1.69657
19676	178818	38	1.69492
19676	52931	39	1.69208
19676	153771	40	1.69128
19676	201654	41	1.69015
19676	272683	42	1.68939
19676	84364	43	1.68653
19676	169805	44	1.68527
19676	162586	45	1.67793
19676	322758	46	1.67485
19676	269189	47	1.67384
19676	214492	48	1.6661
19676	69272	49	1.66526
19676	63352	50	1.6614
22417	26622	1	1.65131
22417	290246	2	1.64973
22417	251398	3	1.60277
22417	169076	4	1.59251
22417	26627	5	1.5624
22417	150839	6	1.55733
22417	254504	7	1.55523
22417	296031	8	1.54003
22417	194559	9	1.53826
22417	238664	10	1.52838
22417	9652	11	1.46564
22417	36979	12	1.4533
22417	157511	13	1.45252
22417	172213	14	1.37905
22417	146412	15	1.3732
22417	211614	16	1.36863
22417	160264	17	1.34236
22417	313362	18	1.33276
22417	233349	19	1.32893
22417	74680	20	1.32625
22417	212405	21	1.32166
22417	195888	22	1.31825
22417	67565	23	1.31477
22417	97977	24	1.31106
22417	113378	25	1.30861
22417	271439	26	1.30752
22417	101708	27	1.30388
22417	335916	28	1.30078
22417	161424	29	1.29692
22417	258029	30	1.29683
22417	18677	31	1.28964
22417	110292	32	1.28712
22417	13558	33	1.2781
22417	19182	34	1.27774
22417	94620	35	1.27754
22417	205333	36	1.27696
22417	137083	37	1.27678
22417	155212	38	1.27554
22417	278554	39	1.27506
22417	111918	40	1.27458
22417	123633	41	1.27381
22417	6233	42	1.26727
22417	178267	43	1.26149
22417	55692	44	1.2602
22417	108376	45	1.25584
22417	252103	46	1.25567
22417	336621	47	1.2535
22417	193120	48	1.24905
22417	53055	49	1.24544
22417	154015	50	1.24544
25710	191360	1	1.27355
25710	326431	2	1.17888
25710	161910	3	1.17344
25710	308759	4	1.16066
25710	1212	5	1.15078
25710	120451	6	1.14285
25710	48650	7	1.13436
25710	212742	8	1.12265
25710	36170	9	1.11046
25710	169359	10	1.10114
25710	274534	11	1.10028
25710	327120	12	1.09548
25710	124585	13	1.08029
25710	240412	14	1.06748
25710	211113	15	1.06147
25710	152204	16	1.05794
25710	189573	17	1.05613
25710	154572	18	1.05552
25710	269877	19	1.05359
25710	322428	20	1.05006
25710	327524	21	1.04997
25710	20107	22	1.04903
25710	166259	23	1.04082
25710	54701	24	1.0386
25710	78671	25	1.03268
25710	252268	26	1.03069
25710	212495	27	1.0177
25710	238273	28	1.01399
25710	210686	29	1.01381
25710	311752	30	1.0111
25710	18349	31	1.00872
25710	165530	32	1.0058
25710	250314	33	1.00495
25710	146335	34	1.00338
25710	297016	35	1.00134
25710	171646	36	0.999144
25710	107450	37	0.998377
25710	162357	38	0.994135
25710	327218	39	0.992368
25710	171436	40	0.987946
25710	155127	41	0.984935
25710	229366	42	0.983914
25710	188442	43	0.983873
25710	139088	44	0.983474
25710	43490	45	0.978391
25710	310536	46	0.975371
25710	332532	47	0.974095
25710	5036	48	0.968788
25710	329113	49	0.967556
25710	278916	50	0.967197
30408	241651	1	1.78508
30408	246470	2	1.7401
30408	154841	3	1.7329
30408	43150	4	1.73018
30408	108561	5	1.70155
30408	327407	6	1.69305
30408	30342	7	1.68332
30408	235092	8	1.68052
30408	185003	9	1.67849
30408	68257	10	1.66111
30408	133655	11	1.65719
30408	211970	12	1.65652
30408	261215	13	1.65501
30408	98998	14	1.65491
30408	213102	15	1.65137
30408	318704	16	1.64988
30408	55093	17	1.64909
30408	115727	18	1.64868
30408	251360	19	1.64663
30408	318973	20	1.64511
30408	179639	21	1.64096
30408	284482	22	1.64
30408	254879	23	1.6359
30408	216466	24	1.62883
30408	161375	25	1.62619
30408	304485	26	1.62417
30408	105005	27	1.62385
30408	11578	28	1.62381
30408	150066	29	1.62182
30408	52598	30	1.61803
30408	129491	31	1.61776
30408	123887	32	1.61759
30408	112918	33	1.61636
30408	259806	34	1.61592
30408	236849	35	1.61496
30408	70721	36	1.61327
30408	279900	37	1.61286
30408	190124	38	1.61207
30408	49656	39	1.60916
30408	94489	40	1.60872
30408	49110	41	1.60811
30408	112359	42	1.60609
30408	135245	43	1.60544
30408	190721	44	1.60533
30408	305438	45	1.60474
30408	193183	46	1.60462
30408	186971	47	1.60454
30408	134690	48	1.60352
30408	264823	49	1.60275
30408	32301	50	1.59651
33861	46784	1	1.64919
33861	37710	2	1.62095
33861	285673	3	1.61442
33861	208278	4	1.61267
33861	137655	5	1.59354
33861	196234	6	1.58297
33861	297866	7	1.57857
33861	218628	8	1.57404
33861	230329	9	1.55136
33861	216891	10	1.54443
33861	249118	11	1.54163
33861	289039	12	1.53961
33861	255404	13	1.53632
33861	234725	14	1.52422
33861	7668	15	1.51738
33861	7732	16	1.51582
33861	123681	17	1.51314
33861	7845	18	1.50813
33861	163139	19	1.50428
33861	261115	20	1.49793
33861	172361	21	1.49785
33861	139573	22	1.49607
33861	369	23	1.49398
33861	110436	24	1.49367
33861	40753	25	1.48781
33861	333634	26	1.48466
33861	146995	27	1.47905
33861	313010	28	1.4762
33861	231480	29	1.47408
33861	41289	30	1.47095
33861	82377	31	1.47001
33861	126038	32	1.46364
33861	12610	33	1.43784
33861	13505	34	1.43436
33861	85202	35	1.43428
33861	309361	36	1.43283
33861	100584	37	1.43166
33861	243870	38	1.42684
33861	281657	39	1.42618
33861	319525	40	1.42548
33861	258742	41	1.4213
33861	154343	42	1.4201
33861	196533	43	1.41857
33861	330438	44	1.41852
33861	68924	45	1.41802
33861	330417	46	1.41555
33861	2840	47	1.4134
33861	128833	48	1.41033
33861	162347	49	1.40859
33861	203160	50	1.40701
37733	143816	1	1.40648
37733	175539	2	1.39727
37733	191958	3	1.36196
37733	166349	4	1.35461
37733	158291	5	1.31198
37733	3189	6	1.30272
37733	13982	7	1.29693
37733	54486	8	1.29387
37733	48391	9	1.28939
37733	136641	10	1.27686
37733	258742	11	1.26832
37733	135431	12	1.26094
37733	205397	13	1.25612
37733	234725	14	1.25309
37733	155374	15	1.24805
37733	333634	16	1.24578
37733	163063	17	1.24422
37733	183770	18	1.24331
37733	120933	19	1.24206
37733	134592	20	1.24054
37733	247415	21	1.23782
37733	199810	22	1.23678
37733	137655	23	1.23421
37733	340146	24	1.23067
37733	272144	25	1.2298
37733	287306	26	1.22883
37733	291172	27	1.22819
37733	311772	28	1.22002
37733	249118	29	1.21752
37733	171379	30	1.21444
37733	165553	31	1.20812
37733	267918	32	1.20394
37733	122210	33	1.19968
37733	121939	34	1.1983
37733	263163	35	1.19809
37733	236705	36	1.19533
37733	228743	37	1.19482
37733	52962	38	1.18623
37733	64581	39	1.18417
37733	320764	40	1.18152
37733	225293	41	1.18023
37733	128833	42	1.18009
37733	67034	43	1.17944
37733	38487	44	1.17578
37733	3146	45	1.17415
37733	224308	46	1.17286
37733	331084	47	1.1725
37733	206778	48	1.17
37733	263476	49	1.169
37733	340428	50	1.16822
41561	210080	1	1.75155
41561	312416	2	1.75055
41561	71481	3	1.7394
41561	7188	4	1.73668
41561	19244	5	1.73593
41561	256120	6	1.72786
41561	180554	7	1.72647
41561	124397	8	1.72248
41561	170250	9	1.72077
41561	112274	10	1.71499
41561	129981	11	1.71284
41561	279283	12	1.7047
41561	217123	13	1.70102
41561	311158	14	1.69775
41561	227065	15	1.69308
41561	163933	16	1.68787
41561	196933	17	1.68182
41561	245032	18	1.68148
41561	288881	19	1.67913
41561	73166	20	1.67357
41561	38553	21	1.67353
41561	276654	22	1.66789
41561	249345	23	1.6645
41561	329800	24	1.66268
41561	61741	25	1.66157
41561	266681	26	1.66141
41561	21085	27	1.65748
41561	312054	28	1.65352
41561	263122	29	1.65328
41561	132654	30	1.64325
41561	231802	31	1.64313
41561	170070	32	1.64054
41561	147994	33	1.64051
41561	274713	34	1.63671
41561	47415	35	1.63333
41561	335120	36	1.63326
41561	255829	37	1.63002
41561	79370	38	1.62916
41561	16985	39	1.6262
41561	266586	40	1.62216
41561	46397	41	1.62141
41561	67058	42	1.61916
41561	214703	43	1.61898
41561	128382	44	1.61517
41561	177221	45	1.61469
41561	150128	46	1.61276
41561	334512	47	1.61123
41561	80909	48	1.60975
41561	202275	49	1.60927
41561	100943	50	1.60857
44800	197458	1	1.64372
44800	230658	2	1.61579
44800	67047	3	1.5925
44800	265971	4	1.583
44800	199196	5	1.57304
44800	228905	6	1.56831
44800	127111	7	1.55571
44800	324178	8	1.55078
44800	8672	9	1.54496
44800	302566	10	1.54374
44800	333375	11	1.53502
44800	172551	12	1.52686
44800	155405	13	1.51741
44800	224055	14	1.51603
44800	96513	15	1.50846
44800	292766	16	1.49344
44800	9050	17	1.49082
44800	129933	18	1.48372
44800	47033	19	1.4796
44800	44365	20	1.47698
44800	74771	21	1.47526
44800	205870	22	1.47281
44800	170663	23	1.4533
44800	335502	24	1.44227
44800	124627	25	1.43657
44800	197426	26	1.43641
44800	235202	27	1.43618
44800	208632	28	1.43441
44800	319844	29	1.41986
44800	321589	30	1.41805
44800	287513	31	1.41689
44800	307625	32	1.4069
44800	141325	33	1.40087
44800	288639	34	1.39981
44800	83883	35	1.39827
44800	317533	36	1.39817
44800	263806	37	1.39781
44800	300468	38	1.39709
44800	5692	39	1.38894
44800	253431	40	1.3846
44800	189109	41	1.38323
44800	320155	42	1.38208
44800	298190	43	1.3808
44800	156340	44	1.38041
44800	251464	45	1.37929
44800	96119	46	1.37853
44800	48848	47	1.37575
44800	270371	48	1.37084
44800	11677	49	1.3693
44800	146518	50	1.36879
48005	326639	1	1.35994
48005	282064	2	1.33433
48005	70672	3	1.32182
48005	331815	4	1.31984
48005	276478	5	1.31848
48005	338435	6	1.31272
48005	52368	7	1.30788
48005	300394	8	1.29472
48005	133627	9	1.29254
48005	175837	10	1.28618
48005	241207	11	1.28067
48005	139407	12	1.28032
48005	42976	13	1.26823
48005	200879	14	1.26694
48005	219969	15	1.26626
48005	284025	16	1.26489
48005	211988	17	1.25949
48005	59190	18	1.25161
48005	288857	19	1.25059
48005	216821	20	1.24936
48005	252910	21	1.24297
48005	172193	22	1.23452
48005	282639	23	1.23348
48005	162457	24	1.23103
48005	122346	25	1.22816
48005	275497	26	1.22813
48005	223630	27	1.22373
48005	69229	28	1.22258
48005	172274	29	1.22236
48005	140712	30	1.22192
48005	59187	31	1.21877
48005	19358	32	1.21597
48005	318798	33	1.21368
48005	118134	34	1.21293
48005	105136	35	1.21131
48005	251362	36	1.20779
48005	323399	37	1.20723
48005	252521	38	1.20495
48005	231356	39	1.20091
48005	180512	40	1.20085
48005	137299	41	1.20052
48005	121688	42	1.20044
48005	97403	43	1.19898
48005	70466	44	1.19734
48005	151202	45	1.19621
48005	224765	46	1.19549
48005	53656	47	1.1952
48005	41347	48	1.19168
48005	3418	49	1.19102
48005	111367	50	1.19038
51449	201894	1	1.90498
51449	110218	2	1.88841
51449	213587	3	1.88283
51449	52931	4	1.88032
51449	202979	5	1.87414
51449	183840	6	1.87135
51449	20649	7	1.86599
51449	42653	8	1.86304
51449	55469	9	1.86283
51449	231659	10	1.85902
51449	50715	11	1.85352
51449	166028	12	1.85053
51449	302277	13	1.84928
51449	118339	14	1.84868
51449	275069	15	1.84808
51449	22964	16	1.84756
51449	16107	17	1.84065
51449	173526	18	1.83949
51449	313914	19	1.83876
51449	221459	20	1.83235
51449	232701	21	1.8323
51449	169559	22	1.83064
51449	146816	23	1.82679
51449	242840	24	1.82611
51449	56932	25	1.82305
51449	306370	26	1.81805
51449	44183	27	1.81076
51449	296556	28	1.80982
51449	103750	29	1.80839
51449	303965	30	1.80476
51449	335461	31	1.80462
51449	272322	32	1.80325
51449	176355	33	1.8017
51449	4249	34	1.7999
51449	236456	35	1.79814
51449	311422	36	1.79725
51449	160052	37	1.79547
51449	57499	38	1.79337
51449	143073	39	1.79254
51449	82613	40	1.79245
51449	195797	41	1.79231
51449	142910	42	1.79006
51449	40278	43	1.78674
51449	214492	44	1.7865
51449	242236	45	1.78349
51449	167638	46	1.78269
51449	274938	47	1.78263
51449	186516	48	1.7817
51449	95333	49	1.78128
51449	227354	50	1.78074
54516	199472	1	1.65908
54516	272447	2	1.64033
54516	166319	3	1.6308
54516	290217	4	1.62048
54516	220749	5	1.61971
54516	72670	6	1.61014
54516	319933	7	1.59899
54516	53195	8	1.59608
54516	116086	9	1.59175
54516	112240	10	1.58985
54516	143406	11	1.58785
54516	103598	12	1.5794
54516	203482	13	1.5739
54516	98529	14	1.57206
54516	77060	15	1.57029
54516	157827	16	1.56954
54516	41924	17	1.56693
54516	64745	18	1.56433
54516	41532	19	1.56131
54516	161430	20	1.5552
54516	104513	21	1.55103
54516	209180	22	1.54626
54516	24281	23	1.54391
54516	35869	24	1.54136
54516	258105	25	1.53673
54516	145203	26	1.53648
54516	212374	27	1.5308
54516	244012	28	1.53002
54516	56162	29	1.52814
54516	279033	30	1.52217
54516	280934	31	1.5135
54516	119563	32	1.5116
54516	211703	33	1.51111
54516	15430	34	1.51004
54516	4754	35	1.50713
54516	184752	36	1.50556
54516	138879	37	1.5032
54516	313254	38	1.5028
54516	11514	39	1.50217
54516	277034	40	1.50098
54516	50165	41	1.50012
54516	296904	42	1.49768
54516	187171	43	1.49585
54516	327668	44	1.49441
54516	232597	45	1.49209
54516	156299	46	1.49198
54516	3589	47	1.49138
54516	333360	48	1.48986
54516	313028	49	1.48073
54516	257634	50	1.47643
57658	302677	1	1.41678
57658	283864	2	1.41361
57658	273216	3	1.40977
57658	297609	4	1.40608
57658	301977	5	1.38601
57658	201698	6	1.37473
57658	247933	7	1.34601
57658	298258	8	1.34494
57658	215839	9	1.34241
57658	19578	10	1.32849
57658	197118	11	1.32458
57658	229688	12	1.32317
57658	60042	13	1.32107
57658	295772	14	1.31803
57658	220572	15	1.31733
57658	333642	16	1.30971
57658	322108	17	1.30682
57658	335222	18	1.30322
57658	95387	19	1.30067
57658	316529	20	1.30057
57658	104239	21	1.3001
57658	140250	22	1.29993
57658	85955	23	1.29933
57658	288704	24	1.29897
57658	279160	25	1.28994
57658	151506	26	1.28852
57658	265611	27	1.28686
57658	191203	28	1.28393
57658	42296	29	1.28276
57658	281024	30	1.28144
57658	235111	31	1.279
57658	257439	32	1.27834
57658	196841	33	1.27791
57658	274393	34	1.27287
57658	178486	35	1.26997
57658	337476	36	1.26723
57658	254412	37	1.266
57658	303977	38	1.2629
57658	112539	39	1.26258
57658	2624	40	1.25868
57658	16073	41	1.25825
57658	207146	42	1.25745
57658	269499	43	1.25675
57658	240477	44	1.25496
57658	99247	45	1.25467
57658	73242	46	1.25453
57658	302225	47	1.25444
57658	83919	48	1.2542
57658	98866	49	1.25345
57658	297996	50	1.24927
60743	102547	1	1.75531
60743	147759	2	1.74772
60743	132675	3	1.72364
60743	102595	4	1.71161
60743	123107	5	1.69996
60743	329266	6	1.69402
60743	300102	7	1.69185
60743	193663	8	1.68787
60743	243322	9	1.68566
60743	340219	10	1.6839
60743	222109	11	1.67882
60743	141341	12	1.6776
60743	153344	13	1.67657
60743	121616	14	1.676
60743	107941	15	1.67136
60743	198380	16	1.66938
60743	245903	17	1.66548
60743	77140	18	1.66542
60743	183127	19	1.66506
60743	262859	20	1.6643
60743	227369	21	1.65902
60743	8962	22	1.65612
60743	328686	23	1.65523
60743	96562	24	1.65285
60743	286387	25	1.65214
60743	136563	26	1.65164
60743	100614	27	1.64953
60743	214593	28	1.64833
60743	83485	29	1.64633
60743	113010	30	1.64414
60743	292234	31	1.64284
60743	153937	32	1.64102
60743	258901	33	1.6394
60743	292917	34	1.63744
60743	156501	35	1.63592
60743	306257	36	1.63355
60743	216199	37	1.6292
60743	318210	38	1.62885
60743	146897	39	1.62834
60743	294127	40	1.62775
60743	135022	41	1.62568
60743	74308	42	1.62385
60743	217140	43	1.62375
60743	128474	44	1.62348
60743	150211	45	1.62309
60743	310126	46	1.62132
60743	47432	47	1.62077
60743	127745	48	1.62063
60743	73412	49	1.61999
60743	281884	50	1.61922
64417	170000	1	1.83673
64417	204711	2	1.83223
64417	103994	3	1.82096
64417	283772	4	1.81184
64417	179862	5	1.80742
64417	230867	6	1.80058
64417	187611	7	1.7998
64417	11942	8	1.79968
64417	137660	9	1.79347
64417	124354	10	1.79327
64417	96175	11	1.79147
64417	133759	12	1.78928
64417	109350	13	1.78427
64417	211292	14	1.7835
64417	254079	15	1.78324
64417	176645	16	1.78163
64417	22823	17	1.78134
64417	74024	18	1.77774
64417	251415	19	1.77285
64417	145383	20	1.77217
64417	30375	21	1.77114
64417	214445	22	1.76941
64417	21994	23	1.76936
64417	240451	24	1.76893
64417	57676	25	1.76836
64417	317381	26	1.76825
64417	154391	27	1.76715
64417	130376	28	1.76701
64417	275719	29	1.76632
64417	328916	30	1.76473
64417	139258	31	1.76398
64417	5135	32	1.76256
64417	317669	33	1.76223
64417	82247	34	1.7608
64417	16974	35	1.75619
64417	59908	36	1.75521
64417	240938	37	1.75376
64417	169703	38	1.75162
64417	206789	39	1.75003
64417	35333	40	1.74683
64417	149641	41	1.74623
64417	210554	42	1.74097
64417	267333	43	1.7379
64417	109974	44	1.7375
64417	330096	45	1.73694
64417	293434	46	1.73611
64417	71921	47	1.7357
64417	253113	48	1.73483
64417	308858	49	1.73259
64417	290789	50	1.73184
68064	7565	1	1.42209
68064	327850	2	1.34656
68064	11210	3	1.33534
68064	268001	4	1.31837
68064	340910	5	1.29421
68064	91236	6	1.28116
68064	168495	7	1.28004
68064	311405	8	1.25006
68064	88101	9	1.24917
68064	218283	10	1.24638
68064	263798	11	1.2273
68064	307716	12	1.22272
68064	273281	13	1.22051
68064	101688	14	1.21965
68064	158971	15	1.20808
68064	83845	16	1.20121
68064	178346	17	1.16312
68064	261142	18	1.16191
68064	165145	19	1.15894
68064	205809	20	1.15861
68064	102068	21	1.15527
68064	119492	22	1.15296
68064	185825	23	1.15289
68064	218669	24	1.14507
68064	125256	25	1.14182
68064	49050	26	1.14166
68064	68763	27	1.13432
68064	39056	28	1.13349
68064	63409	29	1.13108
68064	168966	30	1.12988
68064	257886	31	1.12952
68064	152069	32	1.12361
68064	317098	33	1.12247
68064	206182	34	1.12166
68064	244198	35	1.11854
68064	230025	36	1.11815
68064	49364	37	1.11399
68064	316154	38	1.11313
68064	145031	39	1.11193
68064	171597	40	1.11124
68064	192285	41	1.10708
68064	294373	42	1.10698
68064	101962	43	1.10416
68064	300465	44	1.10348
68064	298432	45	1.103
68064	258176	46	1.10286
68064	283573	47	1.0998
68064	292740	48	1.09721
68064	39474	49	1.09645
68064	277117	50	1.09583
71406	148724	1	1.97926
71406	42800	2	1.97782
71406	130515	3	1.97491
71406	46113	4	1.97436
71406	143847	5	1.97428
71406	39768	6	1.97286
71406	105601	7	1.97278
71406	227103	8	1.97265
71406	20546	9	1.97126
71406	98240	10	1.97047
71406	252593	11	1.97041
71406	181065	12	1.97031
71406	111292	13	1.97023
71406	187644	14	1.96983
71406	301499	15	1.96948
71406	112653	16	1.96936
71406	105816	17	1.96921
71406	324891	18	1.96914
71406	332756	19	1.96907
71406	19958	20	1.96895
71406	111746	21	1.9682
71406	81891	22	1.96809
71406	187575	23	1.96764
71406	124067	24	1.96742
71406	162144	25	1.96727
71406	255002	26	1.9671
71406	210576	27	1.96702
71406	126796	28	1.96695
71406	178586	29	1.96693
71406	91728	30	1.96687
71406	163412	31	1.96672
71406	295702	32	1.96639
71406	207722	33	1.96609
